Year,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2025,15706394,Howell,609,France,Male,53,7,0.0,2,0,1,52332.85,0
2025,15759387,McIntosh,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1
2025,15642448,Onyemauchechukwu,656,Spain,Male,28,8,120047.77,1,1,1,137173.39,0
2025,15791944,Harker,697,France,Male,32,7,175464.85,3,1,0,116442.42,1
2025,15778345,Stevens,749,France,Female,33,1,74385.98,1,1,0,20164.47,0
2025,15687634,Glover,561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0
2025,15666096,Ibekwe,676,Spain,Male,27,4,0.0,1,0,1,107955.67,0
2025,15581700,Paterson,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
2025,15700511,Hanson,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0
2025,15773789,Pavlova,594,Spain,Female,38,7,96858.35,1,1,0,77511.45,0
2025,15600027,Meng,579,Spain,Male,33,1,0.0,2,1,1,54816.57,0
2025,15569595,Walker,678,France,Female,50,6,0.0,1,1,0,8199.5,0
2025,15762392,Ilyina,683,Spain,Male,30,1,113257.2,1,1,1,65035.02,0
2025,15791769,Gardener,691,France,Female,29,9,116536.43,1,1,0,51987.99,0
2025,15712483,Chidi,608,Spain,Female,28,4,0.0,2,1,0,10899.63,1
2025,15636454,Fu,691,France,Female,60,6,101070.69,1,1,0,177355.8,1
2025,15749964,Jones,610,France,Female,27,4,87262.4,2,1,0,182720.07,0
2025,15678779,Quezada,502,France,Male,33,7,0.0,2,0,1,4082.52,0
2025,15796413,Green,794,France,Male,46,6,0.0,2,1,0,195325.74,0
2025,15624423,Liu,850,France,Male,28,8,99986.98,1,1,0,196582.55,0
2025,15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1
2025,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
2025,15707681,Pokrovsky,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0
2025,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
2025,15667460,Moore,797,France,Male,31,9,0.0,2,1,1,24748.89,0
2025,15632669,Rees,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0
2025,15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
2025,15665374,Dumolo,610,Spain,Female,31,5,0.0,2,0,0,63736.36,0
2025,15810716,Kerr,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0
2025,15776921,Geoghegan,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0
2025,15608916,Ndubueze,573,France,Male,40,7,147754.68,1,1,1,110454.46,0
2025,15730150,Otutodilichukwu,540,Spain,Male,37,0,120825.7,1,1,0,28257.89,0
2025,15606554,Douglas,797,France,Male,29,1,0.0,1,0,1,149991.32,0
2025,15611794,Galloway,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0
2025,15788634,Romani,750,Spain,Female,37,2,113817.06,1,0,0,88333.74,0
2025,15660871,Ch'ang,665,France,Male,28,8,137300.23,1,1,0,90174.83,0
2025,15790689,Hibbins,647,Spain,Male,32,9,80958.36,1,1,1,128590.73,0
2025,15740356,Palmer,660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0
2025,15675450,Burt,718,France,Male,48,9,0.0,2,1,1,72105.63,0
2025,15776494,Siciliano,754,France,Male,61,5,146622.35,1,1,1,41815.22,1
2025,15602043,Buccho,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0
2025,15807335,Spencer,676,Spain,Female,64,4,116954.32,1,1,1,91149.48,0
2025,15637315,Melvin,601,Spain,Female,41,3,0.0,2,1,0,54342.83,0
2025,15715184,Capon,752,Spain,Female,31,4,144637.86,2,1,0,40496.72,0
2025,15806081,Fleming,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0
2025,15647306,Gibbs,777,France,Female,29,9,131240.61,1,1,1,163746.09,1
2025,15574119,Okwuadigbo,598,Spain,Female,64,1,62979.93,1,1,1,152273.57,0
2025,15707559,Clark,682,France,Female,30,9,0.0,2,1,1,195104.91,0
2025,15582129,Hsia,517,France,Male,62,1,43772.66,3,1,0,187756.24,1
2025,15787196,T'ien,692,Spain,Male,46,2,0.0,2,1,1,105983.09,0
2025,15677955,Tsui,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0
2025,15794875,Hung,691,Spain,Male,35,6,0.0,2,0,1,178038.17,0
2025,15631756,Tuan,482,France,Female,35,5,147813.05,2,0,0,109029.72,0
2025,15593622,Service,635,France,Male,43,10,122198.21,2,0,1,179144.54,0
2025,15722473,Faulkner,713,France,Male,41,3,0.0,2,1,0,55772.04,0
2025,15718531,Ukaegbunam,554,France,Female,35,8,0.0,2,1,1,176779.46,0
2025,15606232,Holloway,621,Spain,Female,36,7,116338.68,1,1,1,155743.48,0
2025,15684358,Kang,711,France,Male,41,3,0.0,2,1,1,193747.57,0
2025,15814237,Watkins,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0
2025,15751177,Milne,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
2025,15685243,Jamieson,736,France,Female,63,10,0.0,2,0,1,502.7,0
2025,15638730,Macleod,711,France,Female,21,0,82844.33,2,0,1,1408.68,0
2025,15697034,Norris,583,Spain,Female,22,2,0.0,2,0,1,5985.36,0
2025,15595991,Hsiung,585,France,Male,54,8,87105.32,1,1,1,55346.14,0
2025,15681332,Tate,437,France,Female,43,6,0.0,1,1,0,148330.97,1
2025,15756299,Davis,741,France,Female,64,2,69311.16,1,1,1,59237.72,0
2025,15566380,Drury,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,0
2025,15674671,Conway,551,Spain,Male,76,2,128410.71,2,1,1,181718.73,0
2025,15607176,Kang,674,France,Male,22,3,0.0,1,1,1,173940.59,0
2025,15604497,Beale,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0
2025,15774164,Coles,502,Germany,Male,33,5,174673.65,2,1,0,33300.56,0
2025,15795759,Bergamaschi,698,Germany,Female,52,1,107906.75,1,1,0,168886.39,1
2025,15693893,Davis,684,Germany,Male,59,9,122471.09,1,0,1,15807.07,0
2025,15672499,Iadanza,635,France,Male,34,3,134692.4,2,1,1,83773.02,0
2025,15750410,Jordan,680,France,Female,25,4,123816.5,1,1,1,90162.35,0
2025,15592751,Okwudiliolisa,684,Germany,Female,63,3,81245.79,1,1,0,69643.31,1
2025,15616029,Adams,705,France,Male,32,7,0.0,2,1,0,7921.57,0
2025,15735968,Hsing,605,France,Male,41,10,0.0,2,0,1,97213.09,0
2025,15600173,Manna,595,France,Female,33,9,0.0,2,1,1,41447.86,0
2025,15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1
2025,15762455,Yeh,624,Spain,Male,33,6,66220.17,1,0,1,170819.01,0
2025,15678497,Lederer,850,Spain,Male,48,2,0.0,1,1,0,169425.3,1
2025,15606003,Abramowitz,566,France,Female,21,3,0.0,2,1,1,3626.47,0
2025,15702416,Cecil,734,France,Male,43,7,107805.67,1,0,0,182505.68,0
2025,15766288,Ikechukwu,586,Germany,Female,36,5,103700.69,1,1,0,194072.56,1
2025,15622774,Kao,648,France,Male,34,0,0.0,1,1,1,167931.81,0
2025,15643908,Turnbull,433,France,Female,49,10,0.0,1,1,1,87711.61,0
2025,15627395,Manners,643,Germany,Male,41,7,154902.66,1,1,1,49667.28,0
2025,15621457,Chu,850,France,Male,27,6,96654.72,2,0,0,152740.16,0
2025,15764726,Kerr,563,France,Male,22,3,137583.04,1,0,1,5791.85,0
2025,15716501,Moon,659,France,Male,32,9,95377.13,1,0,1,187551.24,0
2025,15659677,Beluchi,746,France,Male,47,8,142382.03,1,1,1,62086.62,0
2025,15748995,Ifeajuna,691,Spain,Male,30,9,0.0,2,0,1,10963.04,0
2025,15697201,Yocum,640,Spain,Female,46,3,0.0,1,1,1,156260.08,0
2025,15693771,Y?an,651,Spain,Female,45,8,95922.9,1,1,0,84782.42,1
2025,15569867,Chinweuba,529,France,Female,29,8,0.0,2,1,0,19842.11,0
2025,15760456,Eberechukwu,731,France,Female,38,10,123711.73,2,1,0,171340.68,1
2025,15652782,Chibuzo,678,Germany,Male,48,2,101099.9,2,0,1,193476.04,0
2025,15707025,Fang,648,Spain,Female,31,5,0.0,2,1,1,5199.02,0
2025,15628144,Soares,635,France,Female,72,4,74812.84,1,0,1,27448.33,0
2025,15683560,Gallo,642,France,Female,40,7,0.0,2,1,0,183963.34,0
2025,15653275,Lei,785,Spain,Female,54,1,0.0,2,1,0,45113.92,1
2025,15622182,Daniels,628,Germany,Female,28,3,153538.13,2,1,0,110776.01,0
2025,15783338,Williams,449,Spain,Male,32,0,155619.36,1,1,1,166692.03,0
2025,15712960,Olisanugo,613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0
2025,15579287,Rossi,581,France,Male,35,4,0.0,2,0,1,86383.82,0
2025,15570931,Grant,620,France,Male,61,5,0.0,1,0,0,31641.52,1
2025,15610936,Becher,562,France,Male,33,6,0.0,2,1,0,111590.35,0
2025,15572706,Smith,589,France,Male,37,5,0.0,1,1,0,61324.87,0
2025,15773273,Runyon,730,Spain,Male,38,5,118866.36,1,1,1,163317.5,0
2025,15800482,Bradshaw,586,Spain,Female,33,7,0.0,2,1,1,168261.4,0
2025,15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
2025,15587311,Dobbs,582,Spain,Male,33,6,0.0,2,0,1,72970.93,0
2025,15775886,Su,670,France,Male,36,3,0.0,1,1,0,140754.19,1
2025,15761717,Ch'ien,720,France,Male,26,10,51962.91,2,1,0,45507.24,0
2025,15583755,McClemans,592,Germany,Male,33,2,156570.86,1,1,1,37140.2,0
2025,15774250,Gallo,532,France,Male,42,1,159024.71,1,1,0,100982.93,1
2025,15681476,Foveaux,520,France,Female,39,1,73493.17,1,0,1,109626.13,1
2025,15790448,Calabresi,473,France,Female,35,6,69617.36,1,1,0,143345.69,0
2025,15626898,Teng,743,France,Male,30,7,77599.23,1,0,0,144407.1,0
2025,15644297,Austin,732,Germany,Male,38,5,178787.54,1,1,1,195760.53,0
2025,15731569,Hudson,850,France,Male,81,5,0.0,2,1,1,44827.47,0
2025,15636812,Rose,583,France,Male,40,9,112701.04,1,0,0,29213.63,0
2025,15577398,Ch'eng,850,France,Male,30,6,86449.39,1,1,1,188809.23,0
2025,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0
2025,15656005,Millar,592,Germany,Male,31,7,124593.23,1,1,0,86079.67,0
2025,15794356,Toscani,641,Germany,Male,42,3,121765.37,2,1,1,166516.84,0
2025,15588341,Chigozie,647,Spain,Male,47,10,99835.17,1,0,1,89103.05,0
2025,15627042,Reilly,555,France,Female,26,7,0.0,2,1,0,93122.41,0
2025,15627517,Taylor,497,Spain,Male,27,7,149400.27,1,0,0,167522.19,0
2025,15803032,Yen,599,Germany,Male,38,9,89111.63,1,0,0,157239.6,0
2025,15665129,Kapustin,545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0
2025,15678206,Yeh,464,France,Male,46,6,161798.53,1,1,0,182944.47,0
2025,15678427,Genovese,696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0
2025,15793331,Blair,812,France,Male,32,5,133050.97,2,1,0,89385.92,0
2025,15699532,Okagbue,516,France,Male,51,8,120124.35,2,0,1,168773.54,0
2025,15605827,Khan,645,France,Male,39,8,0.0,2,0,0,96864.36,0
2025,15614137,MacDonald,685,France,Female,40,7,0.0,2,1,0,103898.59,0
2025,15713440,Barese,519,Germany,Female,21,1,151701.45,3,1,1,170138.68,1
2025,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,92977.75,0
2025,15753895,Blue,590,Spain,Male,37,1,0.0,2,0,0,133535.99,0
2025,15645815,Mills,615,France,Male,45,5,0.0,2,1,1,164886.64,0
2025,15632848,Ferrari,634,France,Female,36,1,69518.95,1,1,0,116238.39,0
2025,15703068,Nixon,716,Germany,Male,41,8,126145.54,2,1,1,138051.19,0
2025,15791513,Manfrin,647,France,Male,41,4,138937.35,1,1,1,101617.64,1
2025,15787756,Nkemdirim,467,Germany,Male,51,10,114514.71,2,1,0,177784.68,1
2025,15759555,Murphy,569,Spain,Male,41,2,0.0,2,1,0,134272.57,0
2025,15631406,Munro,459,Germany,Male,50,5,109387.9,1,1,0,155721.15,0
2025,15616676,Donnelly,632,Germany,Male,23,3,122478.51,1,1,0,147230.77,1
2025,15732113,Butters,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0
2025,15755642,Bulgakov,667,France,Male,34,5,0.0,2,1,1,102908.63,0
2025,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,12493.61,0
2025,15773520,Begg,672,France,Female,43,4,92599.55,2,1,1,167336.78,0
2025,15701439,Fanucci,698,Spain,Female,50,1,0.0,4,1,0,88566.9,1
2025,15717489,Martin,835,France,Male,23,9,0.0,1,1,0,19793.73,1
2025,15708193,Liu,707,France,Male,33,2,0.0,2,0,0,130866.95,0
2025,15697801,Sokolova,605,Germany,Female,56,1,74129.18,2,1,1,62199.78,1
2025,15770121,Bancroft,623,France,Female,34,9,0.0,1,1,0,24255.21,0
2025,15800524,Nnanna,686,Germany,Male,29,3,185379.02,1,1,0,64679.07,0
2025,15736078,Ting,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
2025,15698184,Marshall,484,France,Female,50,2,90408.16,2,0,0,48170.57,0
2025,15696834,Cone,530,France,Female,29,5,0.0,2,0,0,121451.21,0
2025,15583764,Wilkes,791,Germany,Male,31,1,130240.33,1,0,0,96546.55,0
2025,15688849,Martin,609,France,Male,48,1,108019.27,3,1,1,184524.65,1
2025,15601030,Patel,777,Germany,Female,34,5,96693.66,1,1,1,172618.52,0
2025,15774551,K?,772,Spain,Male,36,3,112029.83,1,1,1,186948.35,0
2025,15774847,Knight,593,France,Male,50,6,171740.69,1,0,0,20893.61,0
2025,15619340,Obijiaku,597,Spain,Male,38,1,0.0,2,1,0,41303.29,0
2025,15601324,Black,697,France,Female,48,1,0.0,2,1,1,87400.53,0
2025,15750772,Walker,671,France,Female,38,6,132129.72,1,0,1,76068.95,0
2025,15635116,Burgos,659,Spain,Male,60,2,0.0,1,1,0,177480.45,1
2025,15764892,Spinelli,590,Spain,Female,51,10,84474.62,2,1,1,190937.09,0
2025,15751524,Chigozie,677,Germany,Female,36,10,68806.84,1,1,0,33075.24,0
2025,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,0,39806.75,0
2025,15676645,Parry,523,France,Male,45,5,0.0,2,1,1,121428.2,0
2025,15733872,Marino,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1
2025,15666982,Spears,629,Germany,Female,38,9,123948.85,1,1,0,76053.07,0
2025,15682928,Chiazagomekpere,695,Spain,Male,39,4,65521.2,1,1,1,1243.97,0
2025,15588928,Maslow,704,France,Male,47,5,0.0,2,1,1,145338.61,0
2025,15656249,Esposito,720,France,Female,34,3,118307.57,2,1,1,136120.29,0
2025,15716605,Chukwufumnanya,710,Germany,Female,24,7,103099.17,2,1,0,173276.62,0
2025,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,113553.42,0
2025,15738936,Stevenson,760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0
2025,15725772,Ch'in,654,Spain,Female,36,2,0.0,2,1,1,146652.11,0
2025,15692106,Rose,606,Spain,Female,25,3,147386.72,3,1,0,45482.04,1
2025,15791533,Ch'ien,367,Spain,Male,42,6,93608.28,1,1,0,168816.73,1
2025,15715715,Artyomova,799,Spain,Male,38,2,0.0,2,1,1,59297.34,0
2025,15647333,Fleming,621,France,Male,27,4,137003.68,1,1,0,21254.06,0
2025,15581370,Andreyeva,681,Spain,Male,38,2,99811.44,2,1,0,23531.5,0
2025,15769783,Allan,542,Spain,Male,37,8,0.0,1,1,1,807.06,0
2025,15732293,Chia,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0
2025,15568032,Moore,757,Germany,Male,31,1,127320.36,3,1,0,163170.32,0
2025,15606601,Rishel,561,France,Female,22,6,186788.96,2,1,0,73286.8,0
2025,15605916,Uvarova,659,France,Female,50,3,0.0,1,1,0,183399.12,1
2025,15812356,Doherty,722,Germany,Female,40,6,89175.06,2,0,1,152883.95,0
2025,15623314,Tucker,506,Germany,Female,59,3,190353.08,1,1,0,78365.75,0
2025,15613292,Ch'eng,715,France,Male,21,8,0.0,2,1,0,68666.63,0
2025,15813871,Hs?,690,France,Male,47,2,0.0,2,1,0,151375.73,0
2025,15620746,Lorenzo,632,France,Male,42,4,126115.6,1,1,0,100998.5,0
2025,15706537,Pirogov,577,Germany,Female,59,7,111396.97,1,0,1,191070.01,0
2025,15741180,Eddy,617,France,Male,54,6,102141.9,1,1,1,45325.26,0
2025,15577359,Bezrukov,767,Spain,Male,47,5,0.0,1,1,0,121964.46,1
2025,15747647,Iadanza,589,Spain,Female,27,4,0.0,2,1,0,144181.48,0
2025,15636551,Nixon,711,France,Female,29,3,130181.47,2,1,0,31811.44,0
2025,15621004,Chukwuhaenye,603,France,Male,32,7,0.0,1,1,0,198055.94,1
2025,15748352,Endrizzi,598,Spain,Male,34,0,104488.17,1,0,1,43249.67,0
2025,15635500,Seleznyov,605,Germany,Male,75,2,61319.63,1,0,1,186655.11,0
2025,15607560,Groom,572,France,Female,39,2,0.0,2,1,1,555.28,0
2025,15727177,Manfrin,557,France,Male,42,6,177822.03,1,1,0,150944.31,1
2025,15603328,Lucchesi,483,France,Male,27,1,77805.66,1,1,1,2101.89,0
2025,15804937,Cambage,702,France,Male,50,3,0.0,2,0,0,94949.84,0
2025,15804142,Tan,670,Spain,Female,57,3,175575.95,2,1,0,99061.75,1
2025,15608845,Tao,804,Spain,Female,38,3,124197.22,1,1,0,74692.06,0
2025,15702434,Hsieh,850,France,Female,30,3,0.0,2,1,0,116692.8,0
2025,15632609,Burdekin,554,France,Female,39,10,160132.75,1,1,0,32824.15,0
2025,15755239,Maughan,758,Germany,Male,32,4,162657.64,2,1,1,115525.13,0
2025,15670528,Franz,787,Germany,Male,43,0,132217.45,1,1,0,20955.03,1
2025,15732704,Piazza,582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0
2025,15677796,Becher,766,Germany,Male,47,9,129289.98,1,1,0,169935.46,1
2025,15672905,Sani,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0
2025,15569626,Miller,577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0
2025,15746515,Greece,750,France,Male,36,7,136492.92,3,1,1,26500.29,1
2025,15699753,Zakharov,590,France,Male,41,1,89086.31,1,1,0,24499.97,0
2025,15703199,Golibe,619,Spain,Male,38,3,96143.47,1,0,0,98994.92,0
2025,15584453,Burtch,555,Spain,Male,32,10,0.0,2,0,1,168605.96,0
2025,15712608,Costa,787,Germany,Female,42,2,74483.97,2,0,1,44273.91,0
2025,15703544,Hung,559,Spain,Male,34,0,0.0,1,1,0,182988.94,0
2025,15790744,Nash,850,France,Female,34,9,92899.27,2,1,0,97465.89,0
2025,15731267,Rizzo,797,France,Male,37,4,75263.7,1,1,0,85801.77,0
2025,15757015,Davies,783,Germany,Female,41,5,106640.5,1,1,0,176945.96,0
2025,15605534,Turnbull,644,Germany,Female,51,4,95560.04,1,0,0,72628.84,1
2025,15777060,Olszewski,770,France,Female,33,4,0.0,1,1,0,26080.54,1
2025,15719898,Young,556,France,Male,36,7,154872.08,2,1,1,32044.64,0
2025,15589698,De Luca,555,Germany,Male,42,6,107104.5,1,1,1,41304.44,1
2025,15624343,Napolitani,650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0
2025,15602354,Ginikanwa,564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0
2025,15579183,Spaull,586,France,Male,64,1,0.0,2,1,1,53710.23,0
2025,15584899,Siciliani,617,France,Female,35,5,0.0,2,0,1,13066.3,0
2025,15723658,Voronina,712,Spain,Female,30,6,0.0,2,1,0,152417.97,0
2025,15737414,Shen,647,France,Male,35,4,123761.68,1,1,0,83910.4,0
2025,15792453,More,602,Spain,Female,42,1,138912.17,1,1,1,139494.75,0
2025,15695197,Tochukwu,553,Germany,Female,25,7,128524.19,2,1,0,20682.46,0
2025,15712813,Nevzorova,520,Germany,Male,43,3,150805.17,3,0,1,25333.03,1
2025,15793324,McKenzie,695,Spain,Male,32,9,0.0,3,0,1,38533.79,0
2025,15757759,Okwuoma,807,Spain,Female,28,7,165969.26,3,1,0,156122.13,1
2025,15611729,Kerr,703,Germany,Male,39,1,141559.5,1,1,1,31257.1,1
2025,15641413,Crawford,587,Germany,Female,49,7,155393.98,2,1,0,13308.2,1
2025,15792004,Heath,731,Spain,Female,26,3,0.0,2,1,0,37697.29,0
2025,15603035,Vincent,651,France,Male,34,3,0.0,2,1,1,105599.65,0
2025,15577107,Milne,657,Spain,Female,22,6,0.0,3,0,1,168412.07,1
2025,15677336,Aitken,557,Germany,Male,57,1,120043.13,1,1,0,132370.75,1
2025,15704657,Denman,601,France,Male,39,3,72647.64,1,1,0,41777.9,1
2025,15701319,Baxter,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1
2025,15641110,Abron,708,France,Male,41,0,0.0,1,1,0,128400.62,0
2025,15806570,Y?an,763,France,Female,53,4,0.0,1,1,0,77203.72,1
2025,15715345,Sergeyeva,743,Spain,Male,25,6,0.0,2,1,0,129740.11,0
2025,15755521,Ma,660,France,Female,48,0,90044.32,2,0,1,187604.97,1
2025,15579074,Obiajulu,619,Germany,Male,38,10,84651.79,1,1,1,184754.26,0
2025,15641158,Belcher,739,Germany,Male,32,3,102128.27,1,1,0,63981.37,1
2025,15752507,K?,769,Germany,Male,60,9,148846.39,1,1,0,192831.67,1
2025,15655082,Pape,607,France,Female,48,4,112070.86,3,1,0,173568.3,1
2025,15801351,Milanesi,583,France,Male,40,3,0.0,2,1,0,47728.0,0
2025,15675626,Dawson,726,France,Male,28,2,0.0,1,0,0,98060.51,0
2025,15609913,Clark,743,France,Female,46,9,0.0,1,1,0,113436.08,0
2025,15758031,Lazarev,760,Spain,Male,38,3,91241.85,1,0,1,80682.35,0
2025,15731026,Han,683,Germany,Female,39,2,100062.16,2,1,0,109201.43,0
2025,15743076,Pai,669,Spain,Male,29,9,0.0,1,1,1,93901.61,0
2025,15756321,Johnston,612,Spain,Female,52,5,144772.69,1,0,0,98302.57,1
2025,15775703,Lo,702,France,Male,26,2,71281.29,1,1,1,108747.12,1
2025,15642636,Glossop,755,France,Male,29,9,117035.89,1,1,1,21862.19,0
2025,15806771,Yefremova,753,France,Female,40,0,3768.69,2,1,0,177065.24,1
2025,15566735,Obialo,548,Germany,Female,36,2,108913.84,2,1,1,140460.01,0
2025,15775949,Trevisani,612,France,Female,38,7,110615.47,1,1,1,193502.93,0
2025,15586752,Parkes,628,Germany,Male,33,8,152143.89,1,1,1,32174.03,0
2025,15658233,Naylor,724,France,Female,41,5,109798.25,1,0,1,149593.61,0
2025,15755330,Forbes,512,Germany,Male,41,7,122403.24,1,0,1,37439.9,1
2025,15617538,Nwankwo,834,Spain,Male,40,7,0.0,2,0,0,45038.74,0
2025,15677828,Chalmers,598,France,Female,34,4,0.0,2,0,0,60894.26,0
2025,15678333,Parry-Okeden,683,France,Female,26,7,0.0,2,1,0,86619.77,0
2025,15684669,Parkes,567,France,Female,41,9,137891.35,1,1,0,142009.46,1
2025,15760063,Chiedozie,595,Spain,Male,23,7,0.0,2,1,1,168085.97,0
2025,15568164,Istomin,850,France,Female,34,4,71379.53,2,1,1,154000.99,0
2025,15601569,Ndubueze,598,France,Female,40,2,171178.25,1,1,0,137980.58,1
2025,15709621,Wan,662,France,Male,31,3,0.0,2,0,1,27731.05,0
2025,15574830,Townsley,633,Germany,Male,58,2,128137.42,2,1,0,147635.33,1
2025,15603082,Yashina,701,France,Male,51,9,0.0,2,0,0,61961.57,0
2025,15685947,Henderson,556,Germany,Male,42,0,115915.53,2,0,1,125435.47,1
2025,15601012,Abdullah,802,France,Female,60,3,92887.06,1,1,0,39473.63,1
2025,15724269,Yao,670,France,Male,25,7,0.0,2,1,1,144723.38,0
2025,15585985,Wang,746,France,Male,48,5,165282.42,1,1,0,153786.46,1
2025,15699257,Kerr,651,Spain,Male,42,2,143145.87,2,1,0,43612.06,0
2025,15740237,Millar,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
2025,15574858,Page,530,France,Male,37,8,0.0,2,1,1,287.99,0
2025,15791535,Caraway,592,France,Male,28,5,137222.77,1,0,0,39608.58,0
2025,15769353,Jenkins,550,France,Female,40,8,150490.32,1,0,0,166468.21,1
2025,15716420,Kelly,612,Spain,Male,39,5,170288.38,1,1,1,59601.15,0
2025,15633525,Payne,631,France,Male,29,7,0.0,2,0,1,125877.22,0
2025,15579207,Watkins,545,France,Male,37,3,91184.01,1,1,0,105476.65,0
2025,15586931,Hunter,694,Spain,Male,39,3,0.0,1,1,1,95625.03,0
2025,15623858,Charteris,603,France,Male,45,9,0.0,1,0,0,148516.79,0
2025,15703354,Aksenov,808,France,Female,33,2,103516.87,1,1,0,113907.8,0
2025,15768566,K?,706,France,Male,34,8,0.0,2,1,1,37479.97,0
2025,15676576,Stephenson,646,France,Female,43,8,143061.88,1,1,0,61937.6,0
2025,15607690,Hsing,689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0
2025,15632850,T'ang,731,France,Male,37,8,0.0,2,1,1,170338.35,0
2025,15749345,Simpson,468,France,Female,22,1,76318.64,1,1,1,194783.12,0
2025,15699095,Chandler,603,France,Female,24,3,0.0,1,1,1,198826.03,1
2025,15752622,Kerr,729,France,Female,32,7,38550.06,1,0,1,179230.23,0
2025,15570857,Kambinachi,677,Germany,Female,39,0,111213.64,2,1,1,147578.26,0
2025,15587676,Alexeieva,699,France,Male,30,9,0.0,1,1,1,108162.13,0
2025,15733460,Martin,622,Spain,Male,36,9,0.0,2,1,1,104852.6,0
2025,15795290,Nikitina,767,France,Female,42,2,133616.39,1,1,0,28615.8,0
2025,15569976,Woronoff,754,Germany,Male,65,1,136186.44,1,1,1,121529.59,1
2025,15702277,Smith,650,France,Male,34,4,106005.54,1,0,1,142995.32,0
2025,15801915,Rendall,529,France,Female,31,6,152310.55,1,1,0,13054.25,0
2025,15637829,Sharpe,691,France,Female,34,7,0.0,2,0,1,161559.12,0
2025,15638774,Chong,719,Spain,Female,40,9,0.0,2,1,0,182224.14,0
2025,15668774,Chiemenam,758,Germany,Female,23,5,122739.1,1,1,0,102460.84,1
2025,15684348,Zhdanova,656,France,Male,63,8,0.0,2,0,1,57014.43,0
2025,15702541,Fraser,551,France,Female,59,2,166968.28,1,1,0,159483.76,1
2025,15774258,Gorbunov,678,France,Male,40,1,0.0,2,1,1,187343.4,0
2025,15666197,Boni,430,Germany,Female,38,8,153058.64,1,1,0,99377.27,0
2025,15773639,Truscott,745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0
2025,15777830,Hutchinson,639,France,Female,42,4,0.0,2,0,0,167682.37,0
2025,15759690,Smith,751,France,Male,42,4,0.0,2,1,1,81442.6,0
2025,15801414,Bitter,767,France,Female,35,2,0.0,2,0,0,144251.38,0
2025,15608701,Chialuka,651,Germany,Male,29,3,121890.06,1,1,0,54530.51,1
2025,15654891,He,811,France,Male,30,6,0.0,2,1,1,180591.32,0
2025,15669282,Uchechukwu,636,France,Female,20,10,124266.86,1,0,0,100566.81,0
2025,15792726,Sung,470,France,Female,25,8,127974.06,2,1,1,183259.35,0
2025,15593241,Tochukwu,444,France,Male,43,3,0.0,2,1,1,159131.21,0
2025,15760450,Rutherford,512,France,Male,43,1,0.0,2,1,1,52471.36,0
